Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cust_id,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,643.63,167.0,5.96,1.0,14.0,51.0,1.0,5.0,116.0,1.0,10.0,25132.0,26893.0,22,Southern,Student,1376,1376,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,Unknown,Female,Unknown,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,200.44,64.0,3.37,1.0,8.0,2.0,1.0,1.0,62.0,1.0,8.0,775.0,34962.25,21,Central,Student,2185,2185,0.0,0.0,0.75,0.125,0.0,0.0,0.125,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,47,Eastern,Corporate Employee,773,773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,502.43,205.0,7.32,1.0,27.0,84.0,1.0,11.0,121.0,1.0,16.0,60741.0,60404.0,40,Central,Corporate Employee,4121,4121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,110.48,44.0,1.83,1.0,4.0,17.0,1.0,2.0,27.0,1.0,2.0,4139.87,4969.68,26,Central,Student,499,499,0.0,0.2,0.4,0.1333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,0.0
2.0,0.0,Female,high school,separate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,50,Central,Freelancer,4327,4327,0.0,0.0,0.9714285714285714,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,7363.02,69.0,2.76,1.0,7.0,22.0,1.0,4.0,47.0,1.0,7.0,55826.0,49611.0,33,Southern,Entrepreneur,436,436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,high school,widow,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4701.42,369.0,11.9,4.0,28.0,123.0,1.0,10.0,246.0,2.0,18.0,522301.32,517602.4,43,Western,Corporate Employee,1252,1252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,7.0,6.0,3.0,2.0,2.0,0.0,0.0,1.0,27041.0,20.0,1.54,1.0,4.0,5.0,1.0,2.0,15.0,1.0,2.0,5354.0,8484.9,40,Central,Corporate Employee,2322,2322,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,less than high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,5897.93,31.0,1.82,1.0,6.0,5.0,1.0,2.0,26.0,1.0,5.0,22349.8,23547.0,38,Central,Corporate Employee,277,277,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0
0.0,Unknown,Female,others,married - registered,5.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,87.68,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,10528.0,10500.0,51,Northeastern,Corporate Employee,408,408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,master's degree,married - non registered,7.0,6.0,5.0,2.0,1.0,0.0,0.0,2.0,2054286.86,16.0,1.78,1.0,3.0,3.0,1.0,1.0,13.0,1.0,3.0,7688.32,166730.65,64,Central,Corporate Employee,3416,3416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,5048.73,50.0,2.78,1.0,13.0,15.0,1.0,3.0,35.0,1.0,12.0,14490.0,9442.14,28,Central,Student,1645,1645,0.0,0.0,0.7894736842105263,0.1578947368421052,0.0,0.0,0.0,0.0,0.0526315789473684,0.0
0.0,1.0,Male,bachelor's degree,married - registered,9.0,8.0,7.0,3.0,5.0,0.0,0.0,3.0,4097.89,120.0,4.14,1.0,12.0,11.0,1.0,2.0,109.0,1.0,10.0,1249657.47,1331239.32,45,Central,Entrepreneur,2175,2175,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.0,0.0588235294117647,0.0,0.2352941176470588,0.0,0.0588235294117647,0.0
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,33581.36,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1056.0,24,Northeastern,Student,87,87,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
